time,current,latWgs84,lonWgs84
2025-12-29T23:12:18.968Z,38508041,45.169004,17.976107
2025-12-29T23:12:21.057Z,38648331,45.178397,17.985218
2025-12-29T23:12:40.438Z,38648331,45.178397,17.985218
2025-12-29T23:12:24.874Z,38508043,45.169004,17.976107
2025-12-29T23:12:28.005Z,38648331,45.178397,17.985218
2025-12-29T23:12:39.016Z,38508043,45.169004,17.976107
2025-12-29T23:12:52.766Z,38648331,45.178397,17.985218
2025-12-29T23:13:33.971Z,38648331,45.178397,17.985218
2025-12-29T23:13:26.951Z,38508041,45.169004,17.976107
2025-12-29T23:13:30.685Z,38648331,45.178397,17.985218
2025-12-29T23:13:33.060Z,64003339,45.196722,17.99116
2025-12-29T23:13:52.884Z,38648331,45.178397,17.985218
2025-12-29T23:14:24.798Z,38648330,45.178397,17.985218
2025-12-29T23:14:03.421Z,38508041,45.169004,17.976107
2025-12-29T23:14:05.813Z,38648330,45.178397,17.985218
2025-12-29T23:14:10.683Z,38508041,45.169004,17.976107
2025-12-29T23:14:13.202Z,38648330,45.178397,17.985218
2025-12-29T23:14:42.746Z,38654987,45.169064,17.990076
2025-12-29T23:14:19.134Z,38508041,45.169004,17.976107
2025-12-29T23:14:33.047Z,38654987,45.169064,17.990076
2025-12-29T23:14:31.812Z,38648330,45.178397,17.985218
2025-12-29T23:14:40.362Z,38508041,45.169004,17.976107
2025-12-29T23:14:52.136Z,38654999,45.169064,17.990076
2025-12-29T23:15:28.400Z,38654998,45.169064,17.990076
2025-12-29T23:15:57.740Z,38654998,45.169064,17.990076
2025-12-29T23:16:29.580Z,38654998,45.169064,17.990076
2025-12-29T23:16:31.472Z,38680146,45.169064,17.990076
2025-12-29T23:16:38.311Z,38654998,45.169064,17.990076
2025-12-29T23:16:39.472Z,38589463,45.165458,18.012485
2025-12-29T23:16:41.345Z,38508808,45.159711,17.998571
2025-12-29T23:16:49.055Z,38588674,45.165458,18.012485
2025-12-29T23:16:50.539Z,38679635,45.159711,17.998571
2025-12-29T23:16:57.156Z,38588674,45.165458,18.012485
2025-12-29T23:16:58.106Z,38589463,45.165458,18.012485
2025-12-29T23:17:04.522Z,38576662,45.178397,17.985218
2025-12-29T23:17:09.597Z,38589463,45.165458,18.012485
2025-12-29T23:17:48.240Z,38589463,45.165458,18.012485
2025-12-29T23:17:50.284Z,38589463,45.165458,18.012485
2025-12-29T23:18:21.331Z,38656775,45.196722,17.99116
2025-12-29T23:18:38.537Z,38649864,45.175598,18.015258
2025-12-29T23:19:14.018Z,38649864,45.175598,18.015258
2025-12-29T23:19:35.250Z,38649858,45.175598,18.015258
2025-12-29T23:19:33.402Z,64003329,45.196722,17.99116
2025-12-29T23:19:57.953Z,38649858,45.175598,18.015258
2025-12-29T23:20:25.736Z,38649939,45.175598,18.015258
2025-12-29T23:20:38.388Z,38649939,45.175598,18.015258
2025-12-29T23:21:00.847Z,38649939,45.175598,18.015258
2025-12-29T23:21:38.567Z,38649939,45.175598,18.015258
2025-12-29T23:22:22.525Z,38589523,45.165458,18.012485
2025-12-29T23:22:00.234Z,38649858,45.175598,18.015258
2025-12-29T23:22:09.467Z,38588674,45.165458,18.012485
2025-12-29T23:22:34.244Z,38589523,45.165458,18.012485
2025-12-29T23:22:36.425Z,38588677,45.165458,18.012485
2025-12-29T23:25:27.453Z,38588677,45.165458,18.012485
2025-12-29T23:25:30.352Z,38588676,45.165458,18.012485
2025-12-29T23:25:45.486Z,38647301,45.163206,18.026828
2025-12-29T23:25:46.784Z,38588676,45.165458,18.012485
2025-12-29T23:25:55.254Z,38582531,45.157295,18.012129
2025-12-29T23:26:05.203Z,38647307,45.163206,18.026828
2025-12-29T23:25:56.913Z,38588682,45.165458,18.012485
2025-12-29T23:25:58.945Z,38647307,45.163206,18.026828
2025-12-29T23:25:59.897Z,38582537,45.157295,18.012129
2025-12-29T23:26:00.815Z,38588682,45.165458,18.012485
2025-12-29T23:26:33.229Z,38647307,45.163206,18.026828
2025-12-29T23:26:57.545Z,38647306,45.163206,18.026828
2025-12-29T23:27:38.226Z,38647306,45.163206,18.026828
2025-12-29T23:28:02.876Z,38647306,45.163206,18.026828
2025-12-29T23:28:45.510Z,38649866,45.175598,18.015258
2025-12-29T23:28:48.552Z,38647306,45.163206,18.026828
2025-12-29T23:29:21.795Z,38647306,45.163206,18.026828
2025-12-29T23:29:39.386Z,38647306,45.163206,18.026828
2025-12-29T23:29:20.207Z,38582537,45.157295,18.012129
2025-12-29T23:29:54.065Z,38647306,45.163206,18.026828
2025-12-29T23:30:29.205Z,38647306,45.163206,18.026828
2025-12-29T23:31:05.005Z,38647306,45.163206,18.026828
2025-12-29T23:31:30.057Z,38647306,45.163206,18.026828
2025-12-29T23:32:04.397Z,38647306,45.163206,18.026828
2025-12-29T23:32:30.235Z,38647306,45.163206,18.026828
2025-12-29T23:33:05.835Z,38647306,45.163206,18.026828
2025-12-29T23:33:31.016Z,38647306,45.163206,18.026828
2025-12-29T23:33:59.335Z,38647306,45.163206,18.026828
2025-12-29T23:34:31.815Z,38647306,45.163206,18.026828
2025-12-29T23:35:06.665Z,38647306,45.163206,18.026828
2025-12-29T23:35:32.216Z,38647306,45.163206,18.026828
2025-12-29T23:35:53.735Z,38647306,45.163206,18.026828
2025-12-29T23:36:12.075Z,38647306,45.163206,18.026828
2025-12-29T23:36:56.328Z,38647306,45.163206,18.026828
2025-12-29T23:37:11.225Z,38647306,45.163206,18.026828
2025-12-29T23:37:33.226Z,38647306,45.163206,18.026828
2025-12-29T23:38:09.436Z,38647306,45.163206,18.026828
2025-12-29T23:38:33.206Z,38647306,45.163206,18.026828
2025-12-29T23:39:15.297Z,38647306,45.163206,18.026828
2025-12-29T23:39:35.535Z,38647306,45.163206,18.026828
2025-12-29T23:40:43.213Z,38647297,45.163206,18.026828
2025-12-29T23:43:42.223Z,38647297,45.163206,18.026828
2025-12-29T23:44:06.293Z,38647297,45.163206,18.026828
2025-12-29T23:46:08.143Z,38647297,45.163206,18.026828
2025-12-29T23:46:48.670Z,38647297,45.163206,18.026828
2025-12-29T23:47:12.192Z,38647297,45.163206,18.026828
2025-12-29T23:47:26.142Z,38647297,45.163206,18.026828
2025-12-29T23:49:46.382Z,38647297,45.163206,18.026828
2025-12-29T23:49:51.042Z,38667346,45.163206,18.026828
2025-12-29T23:49:55.661Z,38647300,45.163206,18.026828
2025-12-29T23:51:13.037Z,38647300,45.163206,18.026828
2025-12-29T23:51:20.118Z,38647300,45.163206,18.026828
2025-12-29T23:52:18.730Z,38647300,45.163206,18.026828
2025-12-29T23:52:32.248Z,38647300,45.163206,18.026828
2025-12-29T23:52:54.151Z,38647297,45.163206,18.026828
2025-12-29T23:53:17.583Z,38647297,45.163206,18.026828
2025-12-29T23:54:01.733Z,38647297,45.163206,18.026828
2025-12-29T23:54:26.062Z,38647297,45.163206,18.026828
2025-12-29T23:55:44.782Z,38647297,45.163206,18.026828
2025-12-29T23:57:36.333Z,38647297,45.163206,18.026828
2025-12-29T23:58:44.002Z,38647297,45.163206,18.026828
2025-12-30T00:02:33.094Z,38647303,45.163206,18.026828
2025-12-30T00:04:03.395Z,38647303,45.163206,18.026828
2025-12-30T00:05:15.657Z,38647300,45.163206,18.026828
2025-12-30T00:08:51.334Z,38667346,45.163206,18.026828
2025-12-30T00:08:54.898Z,38647297,45.163206,18.026828
2025-12-30T00:09:23.712Z,38647297,45.163206,18.026828
2025-12-30T00:11:58.133Z,38647297,45.163206,18.026828
2025-12-30T00:12:02.062Z,38647297,45.163206,18.026828
2025-12-30T00:16:09.063Z,38667346,45.163206,18.026828
2025-12-30T00:16:15.629Z,38647297,45.163206,18.026828
2025-12-30T00:17:58.729Z,38647297,45.163206,18.026828
2025-12-30T00:18:04.242Z,38647297,45.163206,18.026828
2025-12-30T00:19:05.741Z,38647297,45.163206,18.026828
2025-12-30T00:20:09.742Z,38647297,45.163206,18.026828
2025-12-30T00:24:47.502Z,38647297,45.163206,18.026828
2025-12-30T00:25:40.622Z,38647297,45.163206,18.026828
2025-12-30T00:31:41.997Z,38647297,45.163206,18.026828
2025-12-30T00:32:04.263Z,38647297,45.163206,18.026828
2025-12-30T00:33:31.231Z,38647297,45.163206,18.026828
2025-12-30T00:34:20.308Z,38647297,45.163206,18.026828
2025-12-30T00:40:33.739Z,38647297,45.163206,18.026828
2025-12-30T00:41:03.262Z,38647297,45.163206,18.026828
2025-12-30T00:41:48.942Z,38647297,45.163206,18.026828
2025-12-30T00:42:03.662Z,38647297,45.163206,18.026828
2025-12-30T00:52:52.819Z,38647297,45.163206,18.026828
2025-12-30T00:53:23.343Z,38647297,45.163206,18.026828
2025-12-30T00:55:02.621Z,38647297,45.163206,18.026828
2025-12-30T00:55:15.002Z,38647297,45.163206,18.026828
2025-12-30T00:55:58.832Z,38647297,45.163206,18.026828
2025-12-30T00:56:32.142Z,38647297,45.163206,18.026828
2025-12-30T00:57:07.383Z,38647297,45.163206,18.026828
2025-12-30T00:57:31.652Z,38647297,45.163206,18.026828
2025-12-30T00:58:12.392Z,38647297,45.163206,18.026828
2025-12-30T01:01:14.381Z,38647297,45.163206,18.026828
2025-12-30T01:01:45.733Z,38647297,45.163206,18.026828
2025-12-30T01:02:00.309Z,38647297,45.163206,18.026828
2025-12-30T01:03:50.543Z,38647297,45.163206,18.026828
2025-12-30T01:04:04.294Z,38647297,45.163206,18.026828
2025-12-30T01:04:27.472Z,38647297,45.163206,18.026828
2025-12-30T01:05:09.252Z,38647297,45.163206,18.026828
2025-12-30T01:05:29.043Z,38647297,45.163206,18.026828
2025-12-30T01:07:10.102Z,38647297,45.163206,18.026828
2025-12-30T01:07:31.222Z,38647297,45.163206,18.026828
2025-12-30T01:07:49.362Z,38647297,45.163206,18.026828
2025-12-30T01:16:10.163Z,38647297,45.163206,18.026828
2025-12-30T01:17:07.342Z,38647297,45.163206,18.026828
2025-12-30T01:18:00.441Z,38647297,45.163206,18.026828
2025-12-30T01:20:03.341Z,38647297,45.163206,18.026828
2025-12-30T01:31:00.151Z,38647297,45.163206,18.026828
2025-12-30T01:32:32.747Z,38647297,45.163206,18.026828
2025-12-30T01:33:41.891Z,38647297,45.163206,18.026828
2025-12-30T01:34:00.401Z,38647297,45.163206,18.026828
2025-12-30T01:35:00.191Z,38647297,45.163206,18.026828
2025-12-30T01:36:45.821Z,38647297,45.163206,18.026828
2025-12-30T01:37:08.617Z,38647297,45.163206,18.026828
2025-12-30T01:37:47.020Z,38647297,45.163206,18.026828
2025-12-30T01:43:22.382Z,38647297,45.163206,18.026828
2025-12-30T01:52:00.580Z,38647297,45.163206,18.026828
2025-12-30T01:52:32.781Z,38647297,45.163206,18.026828
2025-12-30T01:54:10.431Z,38647297,45.163206,18.026828
2025-12-30T01:56:03.341Z,38647297,45.163206,18.026828
2025-12-30T02:07:00.571Z,38647297,45.163206,18.026828
2025-12-30T02:07:49.511Z,38647297,45.163206,18.026828
2025-12-30T02:13:56.311Z,38647297,45.163206,18.026828
2025-12-30T02:14:58.691Z,38647297,45.163206,18.026828
2025-12-30T02:16:00.421Z,38647297,45.163206,18.026828
2025-12-30T02:22:32.961Z,38647297,45.163206,18.026828
2025-12-30T02:24:56.431Z,38647297,45.163206,18.026828
2025-12-30T02:29:00.300Z,38647297,45.163206,18.026828
2025-12-30T02:32:03.342Z,38647297,45.163206,18.026828
2025-12-30T02:32:59.297Z,38647297,45.163206,18.026828
2025-12-30T02:42:32.566Z,38647297,45.163206,18.026828
2025-12-30T02:44:59.782Z,38647297,45.163206,18.026828
2025-12-30T02:56:00.302Z,38647297,45.163206,18.026828
2025-12-30T02:56:59.456Z,38647297,45.163206,18.026828
2025-12-30T03:00:00.953Z,38647297,45.163206,18.026828
2025-12-30T03:02:17.731Z,38647297,45.163206,18.026828
2025-12-30T03:04:00.058Z,38647297,45.163206,18.026828
2025-12-30T03:08:01.410Z,38647297,45.163206,18.026828
2025-12-30T03:09:56.771Z,38647297,45.163206,18.026828
2025-12-30T03:10:59.851Z,38647297,45.163206,18.026828
2025-12-30T03:11:30.781Z,38647297,45.163206,18.026828
2025-12-30T03:12:00.381Z,38647297,45.163206,18.026828
2025-12-30T03:12:33.361Z,38647297,45.163206,18.026828
2025-12-30T03:18:18.388Z,38647297,45.163206,18.026828
2025-12-30T03:20:01.582Z,38647297,45.163206,18.026828
2025-12-30T03:24:02.061Z,38647297,45.163206,18.026828
2025-12-30T03:32:43.061Z,38647297,45.163206,18.026828
2025-12-30T03:34:01.100Z,38647297,45.163206,18.026828
2025-12-30T03:35:53.100Z,38647297,45.163206,18.026828
2025-12-30T03:36:29.137Z,38647297,45.163206,18.026828
2025-12-30T03:36:48.781Z,38647297,45.163206,18.026828
2025-12-30T03:37:00.171Z,38647297,45.163206,18.026828
2025-12-30T03:39:28.781Z,38647297,45.163206,18.026828
2025-12-30T03:39:45.641Z,38647297,45.163206,18.026828
2025-12-30T03:39:57.582Z,38647297,45.163206,18.026828
2025-12-30T03:40:17.050Z,38647297,45.163206,18.026828
2025-12-30T03:41:12.901Z,38647297,45.163206,18.026828
2025-12-30T03:42:32.411Z,38647297,45.163206,18.026828
2025-12-30T03:42:57.421Z,38647297,45.163206,18.026828
2025-12-30T03:43:43.401Z,38647297,45.163206,18.026828
2025-12-30T03:44:03.341Z,38647297,45.163206,18.026828
2025-12-30T03:48:12.652Z,38647297,45.163206,18.026828
2025-12-30T03:49:20.364Z,38647297,45.163206,18.026828
2025-12-30T03:53:46.062Z,38647297,45.163206,18.026828
2025-12-30T04:00:21.031Z,38647297,45.163206,18.026828
2025-12-30T04:00:38.691Z,38647297,45.163206,18.026828
2025-12-30T04:01:25.891Z,38647297,45.163206,18.026828
2025-12-30T04:02:33.641Z,38647297,45.163206,18.026828
2025-12-30T04:04:25.090Z,38647297,45.163206,18.026828
2025-12-30T04:08:11.667Z,38647297,45.163206,18.026828
2025-12-30T04:14:44.272Z,38647297,45.163206,18.026828
2025-12-30T04:16:11.491Z,38647297,45.163206,18.026828
2025-12-30T04:17:09.229Z,38647297,45.163206,18.026828
2025-12-30T04:17:34.861Z,38647297,45.163206,18.026828
2025-12-30T04:18:33.100Z,38647297,45.163206,18.026828
2025-12-30T04:18:46.406Z,38647297,45.163206,18.026828
2025-12-30T04:18:59.220Z,38647297,45.163206,18.026828
2025-12-30T04:20:03.341Z,38647297,45.163206,18.026828
2025-12-30T04:20:23.181Z,38647297,45.163206,18.026828
2025-12-30T04:20:45.584Z,38647297,45.163206,18.026828
2025-12-30T04:23:07.618Z,38647300,45.163206,18.026828
2025-12-30T04:23:56.217Z,38647300,45.163206,18.026828
2025-12-30T04:24:39.181Z,38647297,45.163206,18.026828
2025-12-30T04:26:01.771Z,38647297,45.163206,18.026828
2025-12-30T04:26:48.671Z,38647297,45.163206,18.026828
2025-12-30T04:28:47.651Z,38647297,45.163206,18.026828
2025-12-30T04:29:55.441Z,38647297,45.163206,18.026828
2025-12-30T04:30:54.161Z,38647297,45.163206,18.026828
2025-12-30T04:31:08.894Z,38647296,45.163206,18.026828
2025-12-30T04:31:58.214Z,38647296,45.163206,18.026828
2025-12-30T04:32:21.274Z,38647296,45.163206,18.026828
2025-12-30T04:32:48.373Z,38647296,45.163206,18.026828
2025-12-30T04:32:59.132Z,38647298,45.163206,18.026828
2025-12-30T04:37:35.334Z,38649857,45.175598,18.015258
2025-12-30T04:37:38.976Z,38647298,45.163206,18.026828
2025-12-30T04:38:11.781Z,38649857,45.175598,18.015258
2025-12-30T04:38:14.656Z,38647298,45.163206,18.026828
2025-12-30T04:38:22.411Z,38649857,45.175598,18.015258
2025-12-30T04:40:41.331Z,38588672,45.165458,18.012485
2025-12-30T04:40:42.807Z,38647298,45.163206,18.026828
2025-12-30T04:40:45.225Z,38649857,45.175598,18.015258
2025-12-30T04:41:56.744Z,38588672,45.165458,18.012485
2025-12-30T04:41:59.235Z,38649857,45.175598,18.015258
2025-12-30T04:45:56.237Z,38588672,45.165458,18.012485
2025-12-30T04:45:59.673Z,38649857,45.175598,18.015258
2025-12-30T04:46:07.768Z,38649857,45.175598,18.015258
2025-12-30T04:46:07.230Z,38588672,45.165458,18.012485
2025-12-30T04:46:36.010Z,38647296,45.163206,18.026828
2025-12-30T04:46:38.022Z,38649857,45.175598,18.015258
2025-12-30T04:46:39.804Z,38647296,45.163206,18.026828
2025-12-30T04:46:42.320Z,38588672,45.165458,18.012485
2025-12-30T04:46:42.900Z,38649857,45.175598,18.015258
2025-12-30T04:46:46.850Z,38588672,45.165458,18.012485
2025-12-30T04:46:50.236Z,38649856,45.175598,18.015258
2025-12-30T04:47:02.993Z,38649856,45.175598,18.015258
2025-12-30T04:47:02.375Z,38647298,45.163206,18.026828
2025-12-30T04:47:06.141Z,38647296,45.163206,18.026828
2025-12-30T04:47:11.210Z,38649856,45.175598,18.015258
2025-12-30T04:47:17.173Z,38647296,45.163206,18.026828
2025-12-30T04:47:19.225Z,38649856,45.175598,18.015258
2025-12-30T04:47:25.667Z,38647296,45.163206,18.026828
2025-12-30T04:47:33.778Z,38649856,45.175598,18.015258
2025-12-30T04:47:44.343Z,38647296,45.163206,18.026828
2025-12-30T04:47:45.618Z,38649856,45.175598,18.015258
2025-12-30T04:47:59.062Z,38647296,45.163206,18.026828
2025-12-30T04:48:08.058Z,38649856,45.175598,18.015258
2025-12-30T04:48:35.585Z,38588672,45.165458,18.012485
2025-12-30T04:48:37.538Z,38649856,45.175598,18.015258
2025-12-30T04:51:30.866Z,38649856,45.175598,18.015258
2025-12-30T04:52:30.218Z,38649856,45.175598,18.015258
2025-12-30T04:52:59.078Z,38649856,45.175598,18.015258
2025-12-30T04:54:19.803Z,38649859,45.175598,18.015258
2025-12-30T04:55:08.922Z,38649859,45.175598,18.015258
2025-12-30T05:17:24.612Z,38649859,45.175598,18.015258
2025-12-30T05:22:44.616Z,38649859,45.175598,18.015258
2025-12-30T05:29:25.893Z,38649859,45.175598,18.015258
2025-12-30T05:31:00.612Z,38649859,45.175598,18.015258
2025-12-30T05:32:01.411Z,38649859,45.175598,18.015258
2025-12-30T05:35:12.818Z,38649859,45.175598,18.015258
2025-12-30T09:49:43.710Z,38649859,45.175598,18.015258
2025-12-30T09:52:36.343Z,38649859,45.175598,18.015258
2025-12-30T10:02:33.475Z,38649859,45.175598,18.015258
2025-12-30T10:42:36.836Z,38649859,45.175598,18.015258
2025-12-30T11:02:33.761Z,38649859,45.175598,18.015258
2025-12-30T11:32:37.076Z,38649859,45.175598,18.015258
2025-12-30T11:52:34.176Z,38649859,45.175598,18.015258
2025-12-30T12:22:37.457Z,38649859,45.175598,18.015258
2025-12-30T12:52:34.705Z,38649859,45.175598,18.015258
2025-12-30T13:04:30.214Z,38649859,45.175598,18.015258
2025-12-30T13:06:52.935Z,38649859,45.175598,18.015258
2025-12-30T13:07:30.057Z,38649859,45.175598,18.015258
2025-12-30T13:12:38.273Z,38649859,45.175598,18.015258
2025-12-30T13:42:35.315Z,38649859,45.175598,18.015258
2025-12-30T13:45:56.618Z,38649859,45.175598,18.015258
2025-12-30T14:02:38.526Z,38649859,45.175598,18.015258
2025-12-30T14:46:22.216Z,38649859,45.175598,18.015258
2025-12-30T14:52:39.027Z,38649859,45.175598,18.015258
2025-12-30T15:08:39.229Z,38649859,45.175598,18.015258
2025-12-30T15:09:04.802Z,38649859,45.175598,18.015258
2025-12-30T15:09:39.967Z,38649859,45.175598,18.015258
2025-12-30T15:10:11.328Z,38649860,45.175598,18.015258
2025-12-30T15:10:41.101Z,38649860,45.175598,18.015258
2025-12-30T15:11:36.036Z,38588676,45.165458,18.012485
2025-12-30T15:11:28.079Z,38649860,45.175598,18.015258
2025-12-30T15:11:30.633Z,38647301,45.163206,18.026828
2025-12-30T15:12:34.043Z,38589462,45.165458,18.012485
2025-12-30T15:12:34.673Z,38560533,45.157295,18.012129
2025-12-30T15:12:39.758Z,38589462,45.165458,18.012485
2025-12-30T15:12:43.175Z,38560533,45.157295,18.012129
2025-12-30T15:12:45.575Z,38589462,45.165458,18.012485
2025-12-30T15:13:01.914Z,38560533,45.157295,18.012129
2025-12-30T15:13:03.605Z,38589462,45.165458,18.012485
2025-12-30T15:13:17.950Z,38647298,45.163206,18.026828
2025-12-30T15:13:11.309Z,38667346,45.163206,18.026828
2025-12-30T15:13:36.390Z,38647298,45.163206,18.026828
2025-12-30T15:14:23.777Z,38647298,45.163206,18.026828
2025-12-30T15:14:41.536Z,38647297,45.163206,18.026828
2025-12-30T15:15:48.534Z,38647297,45.163206,18.026828
2025-12-30T15:18:01.785Z,38647297,45.163206,18.026828
2025-12-30T15:19:06.383Z,38647297,45.163206,18.026828
2025-12-30T15:19:48.786Z,38647297,45.163206,18.026828
2025-12-30T15:20:51.895Z,38647297,45.163206,18.026828
2025-12-30T15:21:07.985Z,38647297,45.163206,18.026828
2025-12-30T15:21:32.123Z,38647297,45.163206,18.026828
2025-12-30T15:24:13.595Z,38560533,45.157295,18.012129
2025-12-30T15:24:08.292Z,38560533,45.157295,18.012129
2025-12-30T15:24:37.297Z,38589462,45.165458,18.012485
2025-12-30T15:24:13.073Z,38589461,45.165458,18.012485
2025-12-30T15:24:30.168Z,38560533,45.157295,18.012129
2025-12-30T15:24:32.828Z,38589462,45.165458,18.012485
2025-12-30T15:24:36.143Z,38560533,45.157295,18.012129
2025-12-30T15:25:21.054Z,38560533,45.157295,18.012129
2025-12-30T15:25:20.627Z,38589462,45.165458,18.012485
2025-12-30T15:26:13.249Z,38560533,45.157295,18.012129
2025-12-30T15:26:37.895Z,38647298,45.163206,18.026828
2025-12-30T15:26:34.378Z,38560533,45.157295,18.012129
2025-12-30T15:26:36.065Z,38588673,45.165458,18.012485
2025-12-30T15:27:23.424Z,38647304,45.163206,18.026828
