time,current,latWgs84,lonWgs84
2025-12-16T18:14:42.581Z,89803785,45.834292,16.301304
2025-12-16T18:15:17.178Z,89803785,45.834292,16.301304
2025-12-16T18:15:49.173Z,89803785,45.834292,16.301304
2025-12-16T18:40:56.369Z,89834517,,
2025-12-16T18:40:57.009Z,89834517,,
2025-12-16T18:45:36.407Z,89803785,45.834292,16.301304
2025-12-16T18:45:35.079Z,89834517,,
2025-12-16T19:35:35.358Z,89803785,45.834292,16.301304
2025-12-16T19:45:35.428Z,89803785,45.834292,16.301304
2025-12-16T20:25:35.771Z,89803785,45.834292,16.301304
2025-12-16T20:59:00.218Z,89803785,45.834292,16.301304
2025-12-16T21:03:01.167Z,89803785,45.834292,16.301304
2025-12-16T21:04:00.919Z,89803785,45.834292,16.301304
2025-12-16T21:15:36.149Z,89803785,45.834292,16.301304
2025-12-16T21:35:35.727Z,89803785,45.834292,16.301304
2025-12-16T22:05:36.395Z,89803785,45.834292,16.301304
2025-12-16T22:55:36.945Z,89803785,45.834292,16.301304
2025-12-16T23:25:36.048Z,89803785,45.834292,16.301304
2025-12-16T23:45:37.328Z,89803785,45.834292,16.301304
2025-12-17T00:35:37.538Z,89803785,45.834292,16.301304
2025-12-17T01:15:36.387Z,89803785,45.834292,16.301304
2025-12-17T01:25:37.867Z,89803785,45.834292,16.301304
2025-12-17T02:15:38.547Z,89803785,45.834292,16.301304
2025-12-17T03:05:36.699Z,89803785,45.834292,16.301304
2025-12-17T03:55:39.078Z,89803785,45.834292,16.301304
2025-12-17T04:45:39.458Z,89803785,45.834292,16.301304
2025-12-17T04:55:36.988Z,89803785,45.834292,16.301304
2025-12-17T05:35:39.808Z,89803785,45.834292,16.301304
2025-12-17T06:25:40.024Z,89803785,45.834292,16.301304
2025-12-17T06:43:15.868Z,89834517,,
2025-12-17T06:43:35.556Z,89803785,45.834292,16.301304
2025-12-17T06:46:35.406Z,89803785,45.834292,16.301304
2025-12-17T06:48:23.651Z,89825542,,
2025-12-17T06:48:30.443Z,89803776,45.834292,16.301304
2025-12-17T06:54:48.127Z,89804288,45.807495,16.254181
2025-12-17T06:54:50.333Z,89803777,45.834292,16.301304
2025-12-17T06:55:40.646Z,89804288,45.807495,16.254181
2025-12-17T06:55:42.855Z,89803778,45.834292,16.301304
2025-12-17T06:56:12.705Z,89804288,45.807495,16.254181
2025-12-17T07:02:04.937Z,89825537,,
2025-12-17T07:02:05.433Z,89804289,45.807495,16.254181
2025-12-17T07:02:10.568Z,89730305,45.805059,16.23542
2025-12-17T07:02:15.579Z,89816321,,
2025-12-17T07:02:22.274Z,89730305,45.805059,16.23542
2025-12-17T07:02:23.656Z,89816321,,
2025-12-17T07:02:32.331Z,89730305,45.805059,16.23542
2025-12-17T07:02:34.493Z,89816321,,
2025-12-17T07:02:37.867Z,89730305,45.805059,16.23542
2025-12-17T07:02:48.058Z,89816321,,
2025-12-17T07:02:49.288Z,89804290,45.807495,16.254181
2025-12-17T07:02:52.940Z,89816321,,
2025-12-17T07:03:55.822Z,89816321,,
2025-12-17T07:04:25.920Z,89730305,45.805059,16.23542
2025-12-17T07:04:39.514Z,89744466,,
2025-12-17T07:04:48.324Z,89816402,,
2025-12-17T07:04:50.435Z,89744466,,
2025-12-17T07:04:56.714Z,89816402,,
2025-12-17T07:05:20.734Z,89818193,,
2025-12-17T07:05:17.803Z,89744466,,
2025-12-17T07:05:28.226Z,89817856,,
2025-12-17T07:10:04.612Z,89817856,,
2025-12-17T07:10:46.951Z,89631233,45.792965,16.160282
2025-12-17T07:12:45.088Z,89631497,45.795649,16.129214
2025-12-17T07:13:09.111Z,89890314,,
2025-12-17T07:14:00.677Z,89631497,45.795649,16.129214
2025-12-17T07:14:10.557Z,89890314,,
2025-12-17T07:20:25.611Z,89680723,,
2025-12-17T07:20:13.817Z,89673482,45.802078,16.076206
2025-12-17T07:20:27.934Z,89673553,,
2025-12-17T07:22:40.295Z,89673553,,
2025-12-17T07:23:34.738Z,89673553,,
2025-12-17T07:24:10.022Z,89673553,,
2025-12-17T07:24:14.409Z,89698561,45.80692,16.064384
2025-12-17T07:24:22.913Z,89673474,45.802078,16.076206
2025-12-17T07:24:23.997Z,89698561,45.80692,16.064384
2025-12-17T07:24:27.918Z,89607424,45.799801,16.056992
2025-12-17T07:25:15.581Z,89889025,,
2025-12-17T07:25:27.703Z,89607426,45.799801,16.056992
2025-12-17T07:25:44.225Z,89889025,,
2025-12-17T07:25:50.195Z,89799680,45.791973,16.040988
2025-12-17T07:26:22.590Z,89639169,45.803652,16.03648
2025-12-17T07:26:28.383Z,89799680,45.791973,16.040988
2025-12-17T07:26:31.281Z,89639169,45.803652,16.03648
2025-12-17T07:26:40.683Z,89799682,45.791973,16.040988
2025-12-17T07:26:42.320Z,89639169,45.803652,16.03648
2025-12-17T07:26:55.579Z,89799682,45.791973,16.040988
2025-12-17T07:27:07.020Z,89617665,45.799118,16.025724
2025-12-17T07:28:04.059Z,89617665,45.799118,16.025724
2025-12-17T07:28:22.875Z,89671680,45.794148,16.022834
